mean_abs_corr,amari_error,runtime_sec,success,error,dataset,seed,epsilon,geometry,method
,,0.0026259422302246094,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,single-channel,FastICA-deflation-cube
,,0.007858037948608398,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,single-channel,Picard-nonorthogonal
,,0.002963542938232422,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,single-channel,JADE
,,0.014743328094482422,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,single-channel,SOBI
,,0.048426151275634766,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,coherent,Proposed IRLS-l12
,,0.00249481201171875,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,coherent,FastICA-exp
,,0.002985715866088867,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,coherent,FastICA-deflation-cube
,,0.05146384239196777,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,coherent,Picard-nonorthogonal
,,0.0043447017669677734,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,coherent,JADE
,,0.011882543563842773,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,coherent,SOBI
,,0.04219412803649902,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,coherent,Proposed IRLS-l12
,,0.002945423126220703,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,coherent,FastICA-exp
,,0.0035009384155273438,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,coherent,FastICA-deflation-cube
,,0.035756587982177734,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,coherent,Picard-nonorthogonal
,,0.0036470890045166016,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,coherent,JADE
,,0.015555381774902344,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,coherent,SOBI
,,0.06203174591064453,False,ValueError:matrix contains invalid numeric entries,Digits,7,0.1,dense,Proposed IRLS-l12
,,0.013433218002319336,False,ValueError:matrix contains invalid numeric entries,Digits,7,0.1,dense,FastICA-exp
,,0.005196332931518555,False,ValueError:matrix contains invalid numeric entries,Digits,7,0.1,dense,FastICA-deflation-cube
,,0.018032550811767578,False,ValueError:matrix contains invalid numeric entries,Digits,7,0.1,dense,Picard-nonorthogonal
,,0.011114835739135742,False,ValueError:matrix contains invalid numeric entries,Digits,7,0.1,dense,JADE
